Event,Site,Date,Round,White,Black,Result,ECO,Moves
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Lima,Da","Grischuk,A",1/2-1/2,A08,g3 d5 Bg2 Nf6 d3 g6 Nf3 Bg7 O-O O-O Nbd2 c5 e4 Nc6 Re1 e5 c3 Re8 a4 h6 exd5 Nxd5 Nc4 Qc7 a5 Be6 Qa4 Rab8 Nfd2 b5 axb6 axb6 Na3 Ra8 Qc2 Qb8 Ndc4 b5 Ne3 Nde7 Bd2 Qb6 Rad1 Rad8 Bc1 f5 f4 Bf7 fxe5 Nxe5 c4 b4 Nb5 N7c6 Kh1 Rd7 Nd5 Bxd5 Bxd5+ Rxd5 cxd5 Qxb5 dxc6 Qxc6+ Qg2 Qxg2+ Kxg2 Rd8 Be3 Nxd3 Re2 Nf4+ gxf4 Rxd1 Bxc5 Rb1 Bxb4 Rxb2
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Iordachescu,V","Godena,M",1/2-1/2,C96,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Na5 Bc2 c5 d4 Bb7 d5 Nc4 b3 Nb6 a4 Bc8 Na3 Bd7 Be3 Qc7 Nd2 Rfb8 axb5 axb5 Bd3 Nc8 Qe2 b4 cxb4 Rxb4 Nc2 Rxa1 Rxa1 Rb8 Qd1 g6 Ra3 Nh5 Nc4 Qd8 Qa1 Bg5 Bf1 Bxe3 N2xe3 Qg5 Ra8 Rxa8 Qxa8 Kg7 Qb8 Qe7 b4 cxb4 Qxb4 f5 exf5 gxf5 Na5 Nf6 Nc6 Qe8 Bd3 e4 Ba6 f4 Ng4 Bxg4 hxg4 e3 Qd4 h6 fxe3 fxe3 Be2 Qe4 Bf3 Qb1+ Kh2 Qe1 Qd3 Qh4+ Kg1 Qf2+ Kh2 Qh4+ Kg1 Qf2+ Kh2 Nb6 Nd4 Qh4+ Kg1 Qf2+ Kh2 Qh4+ Kg1 Qe1+ Kh2 Nbxd5 Nf5+ Kf8 Qa6 Qb4 Qa8+ Kf7 Bxd5+ Kg6 Nh4+ Kg5 Nf3+ Kg6 Nh4+ Kg5 Nf3+ Kg6 Nh4+ Kg5 Nf3+
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Ehlvest,J","Nogueiras,J",1/2-1/2,D48,d4 d5 c4 e6 Nf3 Nf6 Nc3 c6 e3 Nbd7 Bd3 dxc4 Bxc4 b5 Bd3 a6 e4 c5 d5 c4 dxe6 fxe6 Bc2 Qc7 Be3 Bc5 Nd4 Ne5
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Rustemov,A","Tregubov,P",1/2-1/2,A43,d4 Nf6 Nf3 c5 d5 b5 Bg5 Qb6 Bxf6 Qxf6 c3 Qb6 a4 b4 Nbd2 Ba6 e4 Bxf1 Kxf1 g6 g3 Bg7 Qc2 d6 Kg2 bxc3 bxc3 Nd7 Rhb1 Qa6 Rb5 O-O Rab1 Nb6 a5 Nd7 c4 Rab8 Qa4 Bc3 Rxb8 Nxb8 Nb3 Rd8 e5 Nd7 exd6 exd6 Qc6 Nb8 Qa4 Nd7 Qc6 Nb8 Qa4 Nd7 Qc6 Nb8
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Psakhis,L","Dizdarevic,E",1/2-1/2,E61,d4 Nf6 Nf3 g6 c4 d6 Nc3 Bf5 Qb3 Qc8 g3 Bg7 Bg2 Nc6 d5 Nd8 O-O O-O Be3 Ne4 Nxe4 Bxe4 c5 e6 dxe6 Nxe6 cxd6 cxd6 Rac1 Qd8 Rfd1 Qe7 Qb4 Bc6 b3 Rfd8 Ne1 a5 Qa3 Ra6 Rc2 Bf6 Nd3 Bxg2 Kxg2 d5 Qxe7 Bxe7 Nf4 Nxf4+ Bxf4 Bb4 Rc7 Re6 e3 b6 Bh6 Red6 Bg5 f6 Bf4 R6d7 h4 Bc5 g4 Rxc7 Bxc7 Rd7 Bf4 Kf7 Kf3 Ke6 Ke2 Rd8 Kd3 Rh8 f3 h5 g5 f5 Rc1 Rd8 Re1 Rc8 Rc1 Rd8
FIDE WCh KO,New Delhi IND,2000.11.29,1.5,"Volkov,S","Sakaev,K",1/2-1/2,E46,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Ne2 d5 a3 Be7 cxd5 Nxd5 Bd2 Nd7 g3 Nxc3 Bxc3 c5 Bg2 cxd4 Qxd4 Bf6 Qd6 Nb6 Qxd8 Bxc3+ Nxc3 Rxd8 a4 Rb8 Ke2 Bd7 a5 Nc4 b3 Ne5 f4 Bc6 Be4 Bxe4 Nxe4 Nc6 Rhc1 a6 Nc5 Rd6 Rc4 Kf8 b4 Ke7 Rac1 Na7 Na4 Nc6 Nc5
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Piket,Je","Hernandez,Gi",1/2-1/2,E94,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 O-O Na6 d5 Nc5 Qc2 a5 Bg5 h6 Be3 Nh5 g3 Bh3 Rfe1 b6 Nd2 Nf6 f3 Nh7 Nd1 Bd7 Nf2 f5 exf5 gxf5 f4 Qf6 Rab1 Rae8 Bh5 Re7 Nf3 Be8 Bxe8 Rfxe8 Bxc5 bxc5 Nh4 exf4 Rxe7 Rxe7 Qxf5 fxg3 hxg3 Re2 Kf1 Qxf5
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Dizdarevic,E","Psakhis,L",1/2-1/2,A07,Nf3 Nf6 g3 d5 Bg2 c6 O-O Bg4 d3 Nbd7 c4 Bxf3 Bxf3 dxc4 dxc4 Ne5 Qb3 Nxf3+ exf3 Qb6 Be3 Qxb3 axb3 a6 b4 e6 b5 cxb5 cxb5 Bb4 bxa6
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Grischuk,A","Lima,Da",1-0,B28,e4 c5 Nf3 a6 c3 d5 exd5 Qxd5 d4 Nf6 Be2 e6 O-O Nc6 Be3 cxd4 Nxd4 Bd7 Bf3 Qd6 Nd2 Qc7 Nc4 Rc8 Nxc6 Bxc6 Nb6 Rd8 Bxc6+ Qxc6 Qa4 Qxa4 Nxa4 Nd5 Bd4 f6 c4 Nf4 Bb6 Rc8 b3 Bd6 Rad1 Ke7 Rfe1 Rc6 g3 Ng6 Kg2 Ne5 c5 Bc7 Bxc7 Rxc7 Rd6 Rxc5 Rxe6+ Kxe6 Nxc5+ Kd5 Nxb7 Rc8 Rd1+ Kc6 Nc5 Kb5 Ne6 Rc3 Rd8 Kb4 Rd4+ Kb5 Nxg7 Rc2 Ne8 Kc5 Rd8 Rxa2 Nxf6 Kb4 Rb8+ Kc3 Ne4+ Kd3 Nc5+ Kd4 b4 Ng4 Rf8 Ne3+ Kf3 Nd5 Rb8 Kc4 Rc8 Kb5 Nd3
FIDE WCh KO,New Delhi IND,2000.11.29,1.8,"El Taher,F","Aleksandrov,A",0-1,C77,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 d6 c3 g6 O-O Bg7 Re1 O-O Nbd2 a6 Ba4 Nd7 Nf1 Nc5 Bc2 Ne6 Be3 f5 exf5 gxf5 d4 e4 d5 exf3 dxc6 fxg2 Ng3 f4 Qh5 Ng5 h4 h6 hxg5 Qxg5 Bd2 bxc6 Qxg5 hxg5 Nh5 Be5 Kxg2 Kf7 Rh1 Rh8 f3 Be6 Kf2 Rab8 b3 Rbg8 Rag1 Ke7 Rg2 Bf7 Rgh2 Rh6 Bf5 a5 Rh3 a4 Nxf4 Rf6 Be4 gxf4 bxa4 d5 Bc2 Bd6 R1h2 Kd7 Rh7 Bc5+ Ke2 Re6+ Kd3 Re7 Bxf4 Bg6+ Kd2 Rxh7 Rxh7+ Bxh7 Bxh7 Rf8 Be3 Kd6 f4 Rh8 Bd3 Bxe3+ Kxe3 Rh3+ Kd2 Rf3 f5 Rf2+ Be2 Rxf5 a5 Rf8 a6 Ra8 Kc2 c5 c4 Rxa6
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Nogueiras,J","Ehlvest,J",1/2-1/2,E05,Nf3 Nf6 c4 e6 g3 d5 Bg2 Be7 O-O O-O d4 dxc4 Qc2 a6 Qxc4 b5 Qc2 Bb7 Bf4 Nc6 Nbd2 Nxd4 Nxd4 Bxg2 Nxe6 fxe6 Kxg2 c5 Nf3 Nd5 Be5 Qe8 Qe4 Qf7 Rad1 Rad8 Rd2 c4 a3 h6 Rfd1
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Bezgodov,A","Gulko,B",0-1,B65,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 Be7 O-O-O O-O f4 h6 Bh4 Nxd4 Qxd4 Qa5 Bc4 e5 fxe5 dxe5 Qd3 Bg4 Bxf6 Bxf6 Rdf1 Bh4 Kb1 Qc5 h3 Rad8 Bd5 Be6 Qf3 b6 Rd1 Bf2 Bb3 Qe3 Qxe3 Bxe3 Nb5 Bxb3 axb3 a5 Nd6 Bc5 Nc4 f6 c3 Kf7 Kc2 Ke6 g4 g6 h4 h5 gxh5 gxh5 Rdf1 Rg8 Rh2 Rg4 Nd2 Be3 Nc4 Bg1 Re2 Bc5 Rh1 Rdg8 Nd2 Rf4 Rh3 Rgg4 Rd3 Rxh4 Rd8 Rhg4 Rh8 h4 Rh7 Rg3 Rh2 Be3 Nc4 Rxe4 R7xh4 Rxh4 Rxh4 Rg2+ Kb1 Bc5 Rh8 e4 Re8+ Kf5 b4 axb4 cxb4 b5 bxc5 bxc4 c6 Rg7 Rc8 Kf4 Kc2 f5 c7 Rd7 Kc3 e3 Kxc4 Re7 Kd3 e2 Kd4
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Kunte,A","Milos,G",1/2-1/2,C84,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Bb7 d3 Be7 Nc3 O-O Nd5 Na5 Nxe7+ Qxe7 Bg5 h6 Bh4 Nxb3 axb3 Qe6 Re1 d6 Bxf6 Qxf6 d4 exd4 Qxd4 Qxd4 Nxd4 Rfe8 f3 Re5 b4 Rae8 Kf2 g6 c3 Kg7 Nb3 Bc8 Nc1 g5 Nb3 f5 exf5 Rxe1 Rxe1 Rxe1 Kxe1 Bxf5 Nd4 Bd7 Nc2 Kf6 Ke2 Ke5 g3 c5 Ne3 cxb4 cxb4 Kd4 Kd2 Be6 Ke2 d5 Kd2 Ke5 Nd1 Bf5 Ne3 Be6 Nd1 h5 Ke3 d4+ Kd2 g4 fxg4 hxg4 Nf2 Bf5 b3 Kd5 Ke2 Ke5 Kd2 Kd5 Ke2 Ke5
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Bacrot,E","Rytshagov,M",1-0,A29,c4 e5 Nc3 Nf6 Nf3 Nc6 g3 d5 cxd5 Nxd5 Bg2 Nb6 O-O Be7 a3 Be6 b4 Nd4 Rb1 Nxf3+ Bxf3 c6 b5 Rc8 bxc6 bxc6 d3 O-O Bb2 c5 Nb5 Qd7 Bxe5 Rfd8 a4 f6 Ba1 Nd5 Bg2 Bf8 Na3 Nb4 Bc3 Qf7 Bd2 a5 Nb5 Bf5 Rc1 Be6 Rb1 Bf5 Rb2 Be6 Qa1 Bg4 Re1 h5 Be3 c4 dxc4 Rxc4 Rd1 Rdc8 Qb1 Be6 Rbd2 Nc6 Rd6 Rb4 Qa1 Ne7 Bd2 Rbc4 Bxa5 Rc2 Nd4 Bb3 Nxc2 Rxc2 R6d2 Rc4 Rb1 Rxa4 Qc3 Bd5 e4 Bxe4 Bxe4 Rxe4 Rd8 Ng6 Qd3 f5 Qd5 Qxd5 Rxd5 Ne7 Rdb5 g6 Rd1 f4 Rd8 Nc6 Rd7 fxg3 hxg3 Nxa5 Rxa5 Be7 Rb7 Kf7 Ra3 h4 gxh4 Kf8 Rf3+ Kg8 Rg3 Bxh4 Rxg6+ Kf8 Rh6 Kg8 Kg2 Be7 Ra6 Kf8 Raa7 Ke8 Kf3 Re6 Rxe7+ Rxe7 Rxe7+ Kxe7 Kf4 Kf6 f3 Ke6 Kg5 Kf7 Kf5 Ke7
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Ghaem Maghami,E","Lutz,C",1/2-1/2,B50,e4 c5 Nf3 d6 c3 Nf6 Bd3 Nc6 Bc2 Bg4 d3 g6 Nbd2 Bg7 O-O O-O h3 Bd7 Re1 b5 d4 b4 dxc5 bxc3 bxc3 dxc5 Nb3 c4 Nc5 Bc8 Qxd8 Rxd8 Bg5 Nd7 Nxd7 Bxd7 e5 Rab8 Rad1 Be8 Rxd8 Rxd8 Re4 h6 Be3 Rb8 Rxc4 Nxe5 Nxe5 Bxe5 Bb3 a5 Rc5 Bf6 Rxa5 Bxc3 Ra7 e6 Bxh6 Bd4 Rc7 Be5 Rc1 Ra8 Be3 Bf6 g3 Bb5 h4 Kg7 Rc7 Kg8 Rc1 Kg7 Rd1 Bc6 Bd4 Bd5 Bxd5 exd5 Bc5 Rxa2 Rxd5 Rc2 Kg2 Ra2 Kh3 Rc2 Be3 Rc4 g4 Bb2 Kg3 Ra4 Rb5 Bf6 h5 gxh5 gxh5 Bd4 Bg5 Ra1 Rd5 Ra3+ f3 Be3 Be7 Ra1 Kg4 Ra4+ Kg3 Ra1 Kg4 Ra4+ Kh3 f6 Rd7 Kh6 Bxf6 Kxh5 Rd5+ Kg6 Be5 Bf4 Bd4 Bc1 Kg3 Bd2 f4 Kf7 f5 Bg5 Kf3 Bf6 Bc5 Rc4 Be3 Ke7 Bf4 Kf7 Rd7+ Ke8 Rh7 Ra4 Rb7 Rc4 Rb6 Kf7 Rb7+ Ke8 Rb1 Ra4 Kg4 Be5 Rf1 Kf7 Kg5 Bxf4+ Rxf4 Rxf4 Kxf4 Kf6 Ke4
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Volkov,S","Sakaev,K",0-1,E20,d4 Nf6 c4 e6 Nc3 Bb4 f3 c5 d5 b5 e4 O-O Bg5 h6 Bh4 Re8 dxe6 Rxe6 Ne2 g5 Bf2 bxc4 a3 Ba5 h4 g4 Nf4 Rb6 Qd2 Nc6 Bxc5 Rab8 Bxb6 Qxb6 O-O-O Nd4 Bxc4 Ba6 b4 Bxb4 Qxd4 Bc5 Na4 Bxa3+ Kc2 Qc6 Kd3 Rb4 Bxa6 Rxd4+ Kxd4 Qxa6 Nc3 Bb2 e5 Qa4+ Ke3 Bxc3 exf6 g3 Nd5 Bb2 f4 a5 Kf3 Qb3+ Kg4 a4 Rhe1 a3 Ne7+ Kh7 Nf5 a2 Nxg3 Qa4 Nf5 a1=Q Rxa1 Bxa1 Re7 Kg6 h5+ Kxf6 Re1 Qa5
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Gulko,B","Bezgodov,A",1/2-1/2,E06,Nf3 d5 g3 c5 Bg2 Nc6 d4 e6 O-O Nf6 c4 Be7 dxc5 Bxc5 a3 dxc4 Qxd8+ Nxd8 Ne5 Bd7 Nd2 c3 bxc3 Ba4 Rb1 O-O Nb3 Bb6 Nc4 Bc6 Nxb6 axb6 Nd4 Bxg2 Kxg2 Rc8 Rxb6 Rxc3 Bb2 Rc4 Rc1 Rxc1 Bxc1 Nd7 Rb5 b6 Be3 Nb7 Nc6 Ra8 Bxb6 Nd6 Rb3 Nxb6 Rxb6 Nc4 Rb7 Nxa3 Ne5 f6 Nd3 e5 Nc5 Re8 Ne4 Rd8 Nc5 Re8 Ne4 Rd8 g4 Nc4 g5 Nd6 Nxd6 Rxd6 gxf6 Rxf6 Re7 Rf5 e4 Kf8 Ra7 Rg5+ Kf3 Rh5 Kg3 Rg5+ Kf3 Rh5 Kg3
FIDE WCh KO,New Delhi IND,2000.11.29,1.4,"Macieja,B","Speelman,J",1-0,C10,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nd7 g3 Ngf6 Nxf6+ Nxf6 Bg2 c5 Nf3 Qb6 O-O Bd7 a4 Bc6 a5 Qc7 a6 Rd8 c3 b5 Qe2 c4 b3 Bd5 Ne5 Be7 bxc4 bxc4 Bf4 Qc8 Rfb1 O-O Rb7 Bd6 Rxa7 Bxg2 Kxg2 Nd5 Qxc4 Qxc4 Nxc4 Bxf4 gxf4 Rc8 Ne3 Nxc3 Rd7 Ra8 a7 f6 Nc4 Nd5 f5 Rfc8 fxe6 Nf4+ Kf3 Nxe6 Nb6 Rc3+ Kg2 Rxa7 Rdxa7 h5 Nd5 Rd3 Re7 Nxd4 Nxf6+ Kf8 Rd7
FIDE WCh KO,New Delhi IND,2000.11.29,1.6,"Dizdarevic,E","Psakhis,L",0-1,E67,Nf3 Nf6 g3 g6 Bg2 Bg7 c4 O-O O-O d6 d4 Nbd7 Qc2 e5 Rd1 Qe7 Nc3 Re8 dxe5 dxe5 Nd5 Nxd5 cxd5 e4 Ng5 Nf6 Bf4 Nh5 Be3 Bf5 Rac1 Rac8 Qb3 b6 Rc4 Nf6 Bd4 h6 Bxf6 Qxf6 Nxe4 Qxb2 Qxb2 Bxb2 d6 Red8 Rd2 Be5 Rxc7 Rxc7 dxc7 Rxd2 Nxd2 Bxc7 Bd5 Kf8 e4 Bh3 f4 g5 fxg5 hxg5 Nf3 f6 Nd4 Be5 Nc6 Bd6 Nxa7 Bc5+ Kh1 Ke7 Nb5 Bf1 Nc7 Kd6 Ne8+ Ke5 Ng7 Bh3 Bc6 Kd4 Nh5 Ke5 Ng7 Be3 Ne8 Bf2 Ng7 Be3 Nf5 Bc5 a4 Bf2 Bb7 Bc5 Bc6 Ke6 Bd5+ Kd7 Bc4 Bf2 Bb5+ Kc7 Bd3 Bc5 Bc2 Kc6 Bb3 Kd7 Bd5 Kc7 Bb3 Kb7 Bc4 Bf2 Bb5 Kc7
FIDE WCh KO,New Delhi IND,2000.11.29,1.6,"Sakaev,K","Volkov,S",0-1,D15,d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 c5 Nbd7 Bf4 Nh5 e3 g6 Bd3 Bg7 O-O f6 h3 e5 Bh2 e4 Bxe4 dxe4 Nxe4 O-O Nd6 f5 g4 fxg4 hxg4 Nhf6 Ng5 Qe7 e4 Nd5 f4 h6 Nh3 Qh4 Rf3 N7f6 Nf2 Bxg4 Nxg4 Qxg4+ Kh1 Nxe4 Nxe4 Nxf4 Rf2 Qh4 Qe1 Rae8 Rxf4 Rxf4 Nf6+ Bxf6 Qxe8+ Kg7 Qd7+ Be7 Rg1 Rf2 Rg2 Rf1+
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Villamayor,B","Minasian,Art",1-0,B07,d4 d6 e4 Nf6 Nc3 c6 g3 Nbd7 Bg2 e5 Nge2 Be7 a4 O-O O-O a5 h3 Re8 Be3 Bf8 g4 exd4 Bxd4 Nb6 Ng3 d5 Re1 Nxe4 Ncxe4 dxe4 Nxe4 Nd5 Qf3 Be6 Rad1 Qc7 Ng5 Qf4 Nxe6 Rxe6 Rxe6 Qxf3 Bxf3 fxe6 c4 Nf4 Be3 Ng6 Be4 Ne5 b3 Re8 Bb6 Bb4 f4 Nf7 Rd7 e5 Bxh7+ Kxh7 Rxf7 exf4 Rxf4 Kg6 Kf2 Re1 Rf3 Rb1 Bc7 Rb2+ Kg3 Be1+ Kf4 Re2 Rd3 Re7 Bd6 Re6 Kf3 Rf6+ Bf4 Rf7 Rd6+ Kh7 g5 g6 Kg4 Bb4 Rd8 Re7 Rc8 Re4 Kf3 Re1 Rc7+ Kg8 Rxb7 Rf1+ Kg4 Rg1+ Kf3 Rf1+ Kg3 Rg1+ Kh2 Rf1 Be5 Rf5 Bf6 Rf3 Rg7+ Kf8 Rxg6 Bd6+ Kg2 Rg3+ Kf2 Rxh3 Rh6 Rxb3 g6
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Tregubov,P","Rustemov,A",1/2-1/2,D37,d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bf4 O-O e3 c5 dxc5 Bxc5 cxd5 Nxd5 Nxd5 exd5 a3 Nc6 Bd3 Bb6 O-O Bg4 h3 Bh5 b4 a6 Be2 Re8 Rb1 Bg6 Rc1 d4 exd4 Nxd4 Nxd4 Qxd4 Qxd4 Bxd4 Bf3 Be4 Rc4 Rad8 Bxe4 Rxe4 Be3 f5
FIDE WCh KO,New Delhi IND,2000.11.29,1.5,"Tregubov,P","Rustemov,A",1-0,D37,d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bf4 O-O e3 c5 dxc5 Bxc5 cxd5 Nxd5 Nxd5 exd5 a3 Nc6 Bd3 Bb6 O-O Bg4 h3 Bh5 b4 a6 Be2 Re8 Ra2 Bg6 Rd2 Be4 Ng5 Qf6 Nxe4 dxe4 Rd7 Re7 Bc4 Rae8 Qd5 Rxd7 Qxd7 Qe7 Qxe7 Rxe7 Rd1 h6 Kf1 g5 Bh2 Kg7 g4 Bc7 Bxc7 Rxc7 Bd5 Ne5 Bxe4 Nc4 Rd3 b5 Ke2 Ra7 Bd5 Ne5 Rc3 Rd7 Bb3 Rd6 Rc5 Nc6 Rf5 Rd7 Rd5 Ra7 Rc5 Ne7 f4 gxf4 exf4 Ng6 Kf3 a5 bxa5 Rxa5 a4 Ra7 Rxb5 Ne7 Ke4 Rc7 a5 Ra7 Rc5 Rb7 Bc4 f5+ gxf5 Rb1 a6 Ra1 Ke5 Re1+ Kd6 Kf6 a7 Ra1 Rc7 Rxa7 Rxa7 Nc8+ Kc5 Nxa7 Be6
FIDE WCh KO,New Delhi IND,2000.11.29,1.6,"Rustemov,A","Tregubov,P",1/2-1/2,D37,d4 Nf6 Nf3 d5 c4 e6 Nc3 Be7 Bf4 O-O e3 b6 Rc1 Bb7 cxd5 Nxd5 Nxd5 Qxd5 a3 c5 Bc4 Qd8 O-O Nc6 dxc5 bxc5 Qe2 Qb6 Rc2 Rfd8 Ne5 Nxe5 Bxe5 Be4 Qg4 Bg6 e4 Qb7 Re2 Bf6 Bxf6 gxf6 b3 Rd4 f3 Rad8 h4 h5 Qf4 Kg7 g4 Qb8 Qxb8 Rxb8 gxh5 Bxh5 Kf2 Rbd8 Rg1+ Kh6 Ke3 f5 exf5 exf5 Rh1 Rg8 Kf2 f4 Re5 Rg3 Be2 Rd2 Rd1 Rxf3+ Ke1 Rxd1+ Kxd1 Rf1+ Kd2 Bxe2 Kxe2 Rb1 Rxc5 Rxb3 Ra5 f5 Rxa7 Kh5 Rh7+ Kg4 Rg7+ Kxh4 a4 Ra3 Rh7+ Kg4 Rg7+ Kh4 Ra7 Kg3 Rg7+ Kh4
FIDE WCh KO,New Delhi IND,2000.11.29,1.3,"Speelman,J","Macieja,B",1/2-1/2,A46,d4 Nf6 Bg5 e6 Nd2 h6 Bh4 c5 e3 Be7 c3 b6 Ngf3 Bb7 Bd3 O-O O-O cxd4 exd4 d6 Re1 Nbd7 a4 a6 Qe2 Nh5 Bg3 Ndf6 Nf1 Qc8 N3d2 Re8 Ne4 Nxe4 Bxe4 Bxe4 Qxe4 d5 Qe2 Nxg3 hxg3 Qc6 Nd2 b5 Nf3 Bf6 axb5 axb5 Nh2 g6 Ng4 Bg7 Qe3 Rxa1 Rxa1 Ra8 Rxa8+ Qxa8 Nxh6+
FIDE WCh KO,New Delhi IND,2000.11.30,2.1,Dao Thien Hai,"Adams,Mi",1/2-1/2,E34,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 cxd5 Qxd5 e3 c5 Bd2 Bxc3 Bxc3 cxd4 Bxd4 Nc6 Bc3 O-O Nf3 Qc5 Rc1 Nd5 Bd2 Qxc2 Rxc2 Rd8 a3 e5 Bb5 Nde7 Bc3 Bf5 Rc1 f6 O-O Bd3 Bxd3 Rxd3 Rfd1 Rad8 Rxd3 Rxd3 Kf1 Kf7 Ke2 Rd7 Nd2 Nd5 Ne4 b6 Bd2 Nce7 f3 h5 Ng3 g6 Ne4 Ke6 Rc2 Rd8
FIDE WCh KO,New Delhi IND,2000.11.30,2.1,"Shirov,A","Onischuk,Al",1/2-1/2,C88,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O h3 Bb7 d3 d6 a3 Na5 Ba2 c5 Nbd2 Nc6 Nf1 Bc8 c3 Be6 Bxe6 fxe6 Ng3 Nd7 Be3 d5 exd5 exd5 b4 Kh8 Qb3 c4 dxc4 bxc4 Qa4 Qc8 Rad1 Nf6 Qc2 e4 Nd4 Ne5 Ndf5 Bd8 Bc5 Rg8 Rxd5 Nxd5 Qxe4 Qe6 Qxe5 Qxe5 Rxe5 Nxc3 Nd6 h6 Nxc4 Bf6 Rf5 Rge8 Nh5 Bd4 Nd6 Re1+ Kh2 Bxc5 Rxc5 Nb5 Nxb5 axb5 Rxb5 Re2 f4 Re7 f5 Rxa3 Nf4 Kg8 Ng6 Re8 Rb7 Raa8 Ne7+ Kf8 Ng6+ Kg8 Ne7+ Kf8 Ng6+
FIDE WCh KO,New Delhi IND,2000.11.30,2.1,"Morozevich,A","Milos,G",1-0,C02,e4 c5 Nf3 Nc6 c3 e6 d4 d5 e5 Qb6 a3 Nh6 b4 cxd4 cxd4 Nf5 Be3 g6 Bd3 Nxe3 fxe3 Bh6 Qd2 Bd7 Nc3 Ne7 g4 Bg7 O-O Rc8 a4 O-O Nb5 Bxb5 axb5 f6 exf6 Rxf6 Kg2 Rcf8 Qc2 Nc8 h4 Nd6 h5 Rc8 Qe2 Qd8 hxg6 hxg6 Rxa7 Qe7 Ne5 Rxf1 Qxf1 Bxe5 dxe5 Ne4 Bxe4 dxe4 Qf6 Qxf6 exf6 Rc7 g5 Kf7 Kg3 e5 b6 Rd7 Kg4 Ke6 Ra8 Kd6 Rg8
FIDE WCh KO,New Delhi IND,2000.11.30,2.1,"Gulko,B","Chernin,A",1/2-1/2,A29,c4 Nf6 Nc3 e5 Nf3 Nc6 g3 Nd4 Bg2 Nxf3+ Bxf3 Bb4 d4 e4 Bg2 Bxc3+ bxc3 h6 Qc2 Qe7 f3 b6 O-O
FIDE WCh KO,New Delhi IND,2000.11.30,2.1,"Bologan,V","Anand,V",1/2-1/2,B31,e4 c5 Nf3 Nc6 Bb5 g6 Bxc6 dxc6 d3 Bg7 h3 Nf6 Nc3 Nd7 Be3 b6 Qd2 e5 Bh6 O-O O-O-O Re8 g4 Nf8 Ne2 a5 Rdg1 Bf6 Bg5 Ne6 Bxf6 Qxf6 Rg3 Rd8 g5 Qg7 Nh2 Nf8 Qc3 Be6 Ng4 Bxg4 Rxg4 a4 a3 Ne6 h4 Nd4 Nxd4 Rxd4 h5 Ra7 Rgh4
FIDE WCh KO,New Delhi IND,2000.11.30,2.1,"Kharlov,A","Topalov,V",1/2-1/2,B52,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nf6 e5 dxe5 Nxe5 Qc8 Qf3 Nbd7 Nc4 e6 Nc3 Be7 d3 O-O Bf4 Nb6 Nd6 Bxd6 Bxd6 Re8 Bg3 a6 Rad1 Nbd7 Ne4 Nxe4 dxe4 b5 Rd6 Qb7 Qe3 Rac8 Rfd1 Nf8 f3 h6 Qa3 b4 Qxa6 Qe7 a4 bxa3 Qxa3 Ng6 Qe3 Qf6 b3 Qb2 Qc1 Qf6 Qa1 Qg5 Qc1 Qf6 Qd2 Ra8 h3 Rec8 Kh1 c4 b4 c3 Qd3 Qg5 Kh2 h5 h4 Nxh4 Ra6 Nxg2 Rxa8 Rxa8 Kxg2 h4 f4 Qxg3+ Qxg3 hxg3 Rd3 Ra4 Rxc3 Rxb4 Re3 Rc4 c3 f5
